simulation_id,geometry_type,geometry_parameters,thickness_h,length_Lx,length_Ly,k_low,k_high,boundary_condition_id,T_hot,T_air,measurement_wx,measurement_wy,electrode_min_gap,x_hot_electrode,y_hot_electrode,x_cold_electrode,y_cold_electrode,T_hot_electrode_avg,T_cold_electrode_avg,delta_T_parallel,heat_flux_redirect_ratio,mesh_element_count,qc_pass,field_file
sim_wedge_2443ea23,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0015842084895851013, ""k_low"": 0.9590950487011926, ""k_high"": 50.36269652053027, ""volume_fraction_target"": 0.3063924293346141, ""wedge_slope"": 0.6811328315264894, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_actual"": 0.30666666666666664, ""T_hot"": 397.94587683559894, ""T_air"": 294.14109475219, ""h_c"": 12.332653370417772, ""h_c_side"": 20.045306570189137, ""sample_seed"": 476294830}",0.0015842084895851,0.01,0.01,0.9590950487011926,50.36269652053027,BC-001-TOP-ELECTRODE,397.94587683559894,294.14109475219,0.0005,0.0005,0.0005,0.00475,0.00125,0.00025,0.00975,396.9610967131506,392.21650109860656,4.744595614544039,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_2443ea23.h5
sim_double_layer_f867d90b,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0015863371017419115, ""k_low"": 0.7726225741385452, ""k_high"": 389.8618669527316, ""split_fraction"": 0.5578305639739801, ""bottom_width_fraction"": 0.48764973085567953, ""top_width_fraction"": 0.4577237326526427, ""bridge_width_fraction"": 0.11959892520463307, ""direction"": ""y"", ""reverse"": false, ""volume_fraction_target"": 0.48333333333333334, ""volume_fraction_actual"": 0.48333333333333334, ""T_hot"": 370.71077545846987, ""T_air"": 293.3063368454066, ""h_c"": 14.840366270992384, ""h_c_side"": 13.032422179630112, ""sample_seed"": 3367298089}",0.0015863371017419,0.01,0.01,0.7726225741385452,389.8618669527316,BC-001-TOP-ELECTRODE,370.71077545846987,293.3063368454066,0.0005,0.0005,0.0005,0.00475,0.00575,0.00025,0.00025,370.5362282578635,368.733396716416,1.8028315414475171,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_f867d90b.h5
sim_random_smoothed_f711dbef,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0006471904798112293, ""k_low"": 0.9945017158799915, ""k_high"": 203.12864498200898, ""volume_fraction_target"": 0.4162327345072244, ""blur_sigma"": [1.3230758002737093, 14.62651864757773, 14.62651864757773], ""T_hot"": 397.97947069573087, ""T_air"": 308.66707306924087, ""h_c"": 20.148526906679752, ""h_c_side"": 6.618884921051995, ""random_topology_style"": ""lamellae_yz"", ""sample_seed"": 1051404982}",0.0006471904798112,0.01,0.01,0.9945017158799916,203.12864498200895,BC-001-TOP-ELECTRODE,397.97947069573087,308.66707306924087,0.0005,0.0005,0.0005,0.00775,0.00375,0.00975,0.00025,397.9728982658376,396.6727101831896,1.300188082647992,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_f711dbef.h5
sim_double_layer_c87453c9,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001678533169435574, ""k_low"": 0.7895943404030105, ""k_high"": 113.06118280388553, ""split_fraction"": 0.37546608683194277, ""bottom_width_fraction"": 0.6909061801654777, ""top_width_fraction"": 0.5469873903567783, ""bridge_width_fraction"": 0.12295975742449003, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.61, ""volume_fraction_actual"": 0.61, ""T_hot"": 348.65130906888794, ""T_air"": 293.3479015787176, ""h_c"": 10.143593834545477, ""h_c_side"": 12.111785763111346, ""sample_seed"": 4227574191}",0.0016785331694355,0.01,0.01,0.7895943404030105,113.06118280388552,BC-001-TOP-ELECTRODE,348.65130906888794,293.3479015787176,0.0005,0.0005,0.0005,0.00475,0.00475,0.00975,0.00025,348.6347442573972,347.05781177362354,1.5769324837736465,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_c87453c9.h5
sim_step_a1c0f01b,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0008385071299579295, ""k_low"": 0.10831763268276821, ""k_high"": 157.17033572394854, ""step_position"": 0.33261792433385723, ""low_thickness_fraction"": 0.41693531505484244, ""high_thickness_fraction"": 0.6014792858067454, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.535, ""volume_fraction_actual"": 0.535, ""T_hot"": 364.06237079386347, ""T_air"": 296.25782593915056, ""h_c"": 21.879901910879408, ""h_c_side"": 7.9241304241767985, ""sample_seed"": 990142538}",0.0008385071299579,0.01,0.01,0.1083176326827682,157.17033572394854,BC-001-TOP-ELECTRODE,364.06237079386347,296.25782593915056,0.0005,0.0005,0.0005,0.00475,0.00325,0.00025,0.00975,359.7558921007151,356.1755690491903,3.580323051524772,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_a1c0f01b.h5
sim_arc_a8cde3b1,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0005226661017881362, ""k_low"": 0.5566039618930865, ""k_high"": 119.09605888911203, ""center_fraction"": 0.5117199140438482, ""radius_fraction"": 0.41722477128932, ""base_height_fraction"": 0.1865577775454413, ""arc_height_fraction"": 0.43442766726244725, ""channel_half_width_fraction"": 0.04349689134940391, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.11166666666666666, ""volume_fraction_actual"": 0.11166666666666666, ""T_hot"": 331.97248221990833, ""T_air"": 305.97398531267567, ""h_c"": 22.827498404151203, ""h_c_side"": 18.626013555400476, ""sample_seed"": 190361608}",0.0005226661017881,0.01,0.01,0.5566039618930865,119.09605888911204,BC-001-TOP-ELECTRODE,331.97248221990833,305.97398531267567,0.0005,0.0005,0.0005,0.00525,0.00875,0.00025,0.00975,331.55984057678734,331.1520194642287,0.4078211125586222,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_a8cde3b1.h5
sim_arc_9e9d9148,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0011414280625797126, ""k_low"": 0.20424766923096394, ""k_high"": 111.60041593858588, ""center_fraction"": 0.34898046252095516, ""radius_fraction"": 0.2959903395592948, ""base_height_fraction"": 0.11718156648088633, ""arc_height_fraction"": 0.6022522248491456, ""channel_half_width_fraction"": 0.04825256830745264, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_target"": 0.08833333333333333, ""volume_fraction_actual"": 0.08833333333333333, ""T_hot"": 341.3349914918761, ""T_air"": 296.2844541276391, ""h_c"": 23.608009320904713, ""h_c_side"": 23.83000855743868, ""sample_seed"": 1688622993}",0.0011414280625797,0.01,0.01,0.2042476692309639,111.60041593858588,BC-001-TOP-ELECTRODE,341.3349914918761,296.2844541276391,0.0005,0.0005,0.0005,0.00325,0.00475,0.00975,0.00975,337.49795880174935,331.16455679820626,6.333402003543085,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_9e9d9148.h5
sim_wedge_6bd1ec6a,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0006492404560579751, ""k_low"": 0.6060329345730097, ""k_high"": 214.62514392513754, ""volume_fraction_target"": 0.5034210728142371, ""wedge_slope"": 0.9115987199533505, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_actual"": 0.5033333333333333, ""T_hot"": 385.333444077698, ""T_air"": 305.88928228149075, ""h_c"": 11.47698486752791, ""h_c_side"": 15.763942496863514, ""sample_seed"": 1134312109}",0.0006492404560579,0.01,0.01,0.6060329345730097,214.6251439251375,BC-001-TOP-ELECTRODE,385.333444077698,305.88928228149075,0.0005,0.0005,0.0005,0.00975,0.00475,0.00025,0.00975,385.2601660569536,383.4456739958861,1.814492061067483,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_6bd1ec6a.h5
sim_double_layer_d94fcf3a,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0016342197160072118, ""k_low"": 0.5001755471080644, ""k_high"": 341.3104862988218, ""split_fraction"": 0.44842602132165826, ""bottom_width_fraction"": 0.745561913591966, ""top_width_fraction"": 0.4002850118748778, ""bridge_width_fraction"": 0.13831246038871522, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.5633333333333334, ""volume_fraction_actual"": 0.5633333333333334, ""T_hot"": 396.4382909088143, ""T_air"": 296.628745156914, ""h_c"": 11.891573287806224, ""h_c_side"": 6.917058912236254, ""sample_seed"": 1158950285}",0.0016342197160072,0.01,0.01,0.5001755471080644,341.3104862988218,BC-001-TOP-ELECTRODE,396.4382909088143,296.628745156914,0.0005,0.0005,0.0005,0.00375,0.00475,0.00975,0.00975,396.42413998702654,393.2396140556696,3.1845259313569727,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_d94fcf3a.h5
sim_step_f50ea95e,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0012846026397431794, ""k_low"": 0.5870422593433959, ""k_high"": 185.1539769481143, ""step_position"": 0.7227974200805409, ""low_thickness_fraction"": 0.36151946782310906, ""high_thickness_fraction"": 0.9440746149264697, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.49833333333333335, ""volume_fraction_actual"": 0.49833333333333335, ""T_hot"": 374.1258661370095, ""T_air"": 301.7731441430668, ""h_c"": 6.151303552072031, ""h_c_side"": 14.540422520893577, ""sample_seed"": 2949366965}",0.0012846026397431,0.01,0.01,0.5870422593433959,185.1539769481143,BC-001-TOP-ELECTRODE,374.1258661370095,301.7731441430668,0.0005,0.0005,0.0005,0.00175,0.00525,0.00975,0.00975,374.0569851865404,371.98631357281806,2.070671613722311,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_f50ea95e.h5
sim_wedge_1282a62b,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0015456807145420896, ""k_low"": 0.24411450146047833, ""k_high"": 137.31983022522496, ""volume_fraction_target"": 0.3073621929302866, ""wedge_slope"": 0.41456971780493723, ""direction"": ""y"", ""reverse"": false, ""volume_fraction_actual"": 0.30833333333333335, ""T_hot"": 323.96355766108957, ""T_air"": 294.37276086098643, ""h_c"": 9.13397151963763, ""h_c_side"": 16.25247867363472, ""sample_seed"": 1755918862}",0.001545680714542,0.01,0.01,0.2441145014604783,137.31983022522496,BC-001-TOP-ELECTRODE,323.96355766108957,294.37276086098643,0.0005,0.0005,0.0005,0.00525,0.00825,0.00975,0.00025,323.00443021036483,319.9940901664221,3.0103400439427332,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_1282a62b.h5
sim_arc_3b82d91b,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0011753040680590405, ""k_low"": 0.6063628177352663, ""k_high"": 88.94805910410638, ""center_fraction"": 0.5654994442138865, ""radius_fraction"": 0.31278737576175386, ""base_height_fraction"": 0.09822245355554604, ""arc_height_fraction"": 0.38634427228893353, ""channel_half_width_fraction"": 0.09479037772500762, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.18, ""volume_fraction_actual"": 0.18, ""T_hot"": 334.35462454336806, ""T_air"": 290.0899719707363, ""h_c"": 17.36529122725061, ""h_c_side"": 14.934689130366491, ""sample_seed"": 1012185708}",0.001175304068059,0.01,0.01,0.6063628177352663,88.94805910410638,BC-001-TOP-ELECTRODE,334.35462454336806,290.0899719707363,0.0005,0.0005,0.0005,0.00475,0.00425,0.00025,0.00975,333.6258376300094,331.6860142951349,1.939823334874518,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_3b82d91b.h5
sim_double_layer_37720581,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0009014888281785731, ""k_low"": 0.6506256509500421, ""k_high"": 224.59245845694917, ""split_fraction"": 0.5668353888145546, ""bottom_width_fraction"": 0.5607115976773932, ""top_width_fraction"": 0.5310283326030681, ""bridge_width_fraction"": 0.0934988174720856, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.54, ""volume_fraction_actual"": 0.54, ""T_hot"": 364.59130651208756, ""T_air"": 291.71199637158423, ""h_c"": 14.161800118206413, ""h_c_side"": 7.309700102977425, ""sample_seed"": 2052458351}",0.0009014888281785,0.01,0.01,0.6506256509500421,224.59245845694917,BC-001-TOP-ELECTRODE,364.5913065120875,291.71199637158423,0.0005,0.0005,0.0005,0.00475,0.00475,0.00975,0.00975,364.567416277548,363.8368057875298,0.7306104900182504,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_37720581.h5
sim_random_smoothed_820cec8b,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0013422854794185558, ""k_low"": 0.6850809004357548, ""k_high"": 125.3837141423486, ""volume_fraction_target"": 0.20946172688884235, ""blur_sigma"": [1.340088144018698, 13.58009289804874, 13.58009289804874], ""T_hot"": 320.7473535557173, ""T_air"": 309.8272450093424, ""h_c"": 9.80701935762358, ""h_c_side"": 6.421769369650512, ""random_topology_style"": ""lamellae_yz"", ""sample_seed"": 1969640307}",0.0013422854794185,0.01,0.01,0.6850809004357548,125.3837141423486,BC-001-TOP-ELECTRODE,320.7473535557173,309.8272450093424,0.0005,0.0005,0.0005,0.00075,0.00225,0.00975,0.00975,320.74544468020974,320.3915114489727,0.353933231237022,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_820cec8b.h5
sim_wedge_f223f315,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0011133979385152067, ""k_low"": 0.23969963500386443, ""k_high"": 91.92735393677384, ""volume_fraction_target"": 0.47121649660197634, ""wedge_slope"": 0.3792764680835102, ""direction"": ""y"", ""reverse"": false, ""volume_fraction_actual"": 0.4716666666666667, ""T_hot"": 392.47346193815787, ""T_air"": 306.389978042422, ""h_c"": 22.356992555934127, ""h_c_side"": 15.185472219142866, ""sample_seed"": 3808498264}",0.0011133979385152,0.01,0.01,0.2396996350038644,91.92735393677384,BC-001-TOP-ELECTRODE,392.47346193815787,306.389978042422,0.0005,0.0005,0.0005,0.00525,0.00925,0.00025,0.00025,389.2414214806686,383.0336415975192,6.207779883149385,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_f223f315.h5
sim_curved_wedge_0cc9e881,curved_wedge,"{""geometry_type"": ""curved_wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0007491056710681825, ""k_low"": 0.8201259297773246, ""k_high"": 179.2520428928271, ""base_fraction"": 0.23830540481234128, ""max_fraction"": 0.8787802841495701, ""exponent"": 1.4167540142091988, ""direction"": ""diagonal"", ""reverse"": false, ""volume_fraction_target"": 0.491875, ""volume_fraction_actual"": 0.491875, ""T_hot"": 386.3245858487262, ""T_air"": 290.9428558109541, ""h_c"": 17.007958537816265, ""h_c_side"": 16.251052825001523, ""sample_seed"": 3850473872}",0.0007491056710681,0.01,0.01,0.8201259297773246,179.2520428928271,BC-001-TOP-ELECTRODE,386.3245858487262,290.9428558109541,0.0005,0.0005,0.0005,0.00975,0.00975,0.00025,0.00025,386.077110152382,384.4177506662642,1.6593594861177507,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_curved_wedge_0cc9e881.h5
sim_arc_5e4047b2,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0005390116017897648, ""k_low"": 0.4468401510705883, ""k_high"": 322.46632046692577, ""center_fraction"": 0.5136791363582229, ""radius_fraction"": 0.33221916580151023, ""base_height_fraction"": 0.15143398552900106, ""arc_height_fraction"": 0.41017319826532733, ""channel_half_width_fraction"": 0.06508319998730484, ""direction"": ""y"", ""reverse"": false, ""volume_fraction_target"": 0.13166666666666665, ""volume_fraction_actual"": 0.13166666666666665, ""T_hot"": 348.87129518861224, ""T_air"": 304.08863188343724, ""h_c"": 6.936817826962822, ""h_c_side"": 22.29076451850825, ""sample_seed"": 262990780}",0.0005390116017897,0.01,0.01,0.4468401510705883,322.46632046692577,BC-001-TOP-ELECTRODE,348.87129518861224,304.08863188343724,0.0005,0.0005,0.0005,0.00475,0.00625,0.00975,0.00025,348.6631842753231,347.5689120661225,1.0942722092005963,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_5e4047b2.h5
sim_random_smoothed_647ef89b,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0014952642031225317, ""k_low"": 0.23127639461052138, ""k_high"": 202.42139808702092, ""volume_fraction_target"": 0.3465119591332814, ""blur_sigma"": [1.3985990580767442, 10.47939143954425, 10.47939143954425], ""T_hot"": 378.73088589246805, ""T_air"": 293.76032873843394, ""h_c"": 11.015448161316366, ""h_c_side"": 19.854736705272916, ""random_topology_style"": ""lamellae_yz"", ""sample_seed"": 3364646427}",0.0014952642031225,0.01,0.01,0.2312763946105213,202.42139808702092,BC-001-TOP-ELECTRODE,378.73088589246805,293.76032873843394,0.0005,0.0005,0.0005,0.00625,0.00325,0.00225,0.00975,378.7175381915301,370.4210063119561,8.29653187957399,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_647ef89b.h5
sim_wedge_a041444d,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0014974692424831796, ""k_low"": 0.8403608643010291, ""k_high"": 253.62583880466963, ""volume_fraction_target"": 0.5550014354923094, ""wedge_slope"": 0.4853398939846917, ""direction"": ""y"", ""reverse"": false, ""volume_fraction_actual"": 0.5583333333333333, ""T_hot"": 370.8192558198845, ""T_air"": 294.07524161993814, ""h_c"": 14.006193382138898, ""h_c_side"": 21.63279006789819, ""sample_seed"": 265143177}",0.0014974692424831,0.01,0.01,0.8403608643010291,253.62583880466963,BC-001-TOP-ELECTRODE,370.8192558198845,294.07524161993814,0.0005,0.0005,0.0005,0.00475,0.00925,0.00025,0.00025,370.3594077337972,367.64762298438166,2.7117847494155285,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_a041444d.h5
sim_wedge_2f7a0489,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0005303536982400288, ""k_low"": 0.9714124188679188, ""k_high"": 293.1908344506848, ""volume_fraction_target"": 0.3266120110498696, ""wedge_slope"": 0.4996495002599477, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_actual"": 0.325, ""T_hot"": 389.3872047128356, ""T_air"": 303.2008249734658, ""h_c"": 7.527985060302582, ""h_c_side"": 13.972532295189183, ""sample_seed"": 2203049883}",0.00053035369824,0.01,0.01,0.9714124188679188,293.1908344506848,BC-001-TOP-ELECTRODE,389.3872047128356,303.2008249734658,0.0005,0.0005,0.0005,0.00525,0.00075,0.00025,0.00975,389.2191849047904,388.6079336943398,0.6112512104505754,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_2f7a0489.h5
sim_wedge_d4189921,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0007217530302503724, ""k_low"": 0.524079848369878, ""k_high"": 218.40148819812046, ""volume_fraction_target"": 0.6926853007214886, ""wedge_slope"": 0.35862718807795285, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_actual"": 0.6933333333333334, ""T_hot"": 384.36599590813756, ""T_air"": 308.57781733517373, ""h_c"": 18.07213977859256, ""h_c_side"": 5.446606729370799, ""sample_seed"": 1954068743}",0.0007217530302503,0.01,0.01,0.524079848369878,218.4014881981205,BC-001-TOP-ELECTRODE,384.3659959081376,308.57781733517373,0.0005,0.0005,0.0005,0.00075,0.00475,0.00975,0.00025,384.10732360583745,383.33765163429626,0.7696719715411859,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_d4189921.h5
